_AIRBYTE_RAW_ID,_AIRBYTE_EXTRACTED_AT,_AIRBYTE_META,_AIRBYTE_GENERATION_ID,FECHA,TITLE,LLUVIA,ORIGIN,VIENTO,HUMEDAD,KEYWORDS,STATESKY,ELABORADO,MUNICIPIO,BREADCRUMB,PRONOSTICO,TEMPERATURAS,PRECIPITACION,PROXIMOS_DIAS,METADESCRIPCION,TEMPERATURA_ACTUAL
2a9f0e75-766a-445b-81f5-14dc7601dfb6,2025-05-09 21:22:33.100 Z,"{
  ""changes"": [],
  ""sync_id"": 1
}",1,2025-05-09,elTiempo.net | El tiempo en Palma de Mallorca (Illes Balears),,"{
  ""copyright"": ""© AEMET. Autorizado el uso de la información y su reproducción citando a AEMET como autora de la misma."",
  ""descripcion"": ""elTiempo.net muestra la información meteorológica creada por © AEMET"",
  ""language"": ""es"",
  ""nota_legal"": ""https://www.aemet.es/es/nota_legal"",
  ""productor"": ""Agencia Estatal de Meteorología - AEMET. Gobierno de España"",
  ""web"": ""https://www.aemet.es""
}",6,91,"Palma, Provincia de Illes Balears (Mallorca), previsión meteorológica, previsión del tiempo, España, viento, humedad, precipitaciones, lluvia, estado del cielo","{
  ""description"": ""Nubes altas"",
  ""id"": ""17n""
}",2025-05-09 20:04:09,"{
  ""ALTITUD"": 24,
  ""CODIGOINE"": ""07040000000"",
  ""CODIGOINE_CAPITAL"": ""07040001201"",
  ""CODPROV"": ""07"",
  ""COD_GEO"": ""07001"",
  ""DISCREPANTE_INE"": 0,
  ""HOJA_MTN25"": ""0698-4"",
  ""ID_REL"": ""1070407"",
  ""LATITUD_ETRS89_REGCAN95"": 39.57114699,
  ""LONGITUD_ETRS89_REGCAN95"": 2.65181698,
  ""NOMBRE"": ""Palma de Mallorca"",
  ""NOMBRE_CAPITAL"": ""Palma de Mallorca"",
  ""NOMBRE_PROVINCIA"": ""Illes Balears"",
  ""ORIGEN_ALTITUD"": ""MDT5"",
  ""ORIGEN_COORD"": ""Mapa"",
  ""PERIMETRO"": 175767,
  ""POBLACION_CAPITAL"": ""297267"",
  ""POBLACION_MUNI"": 399093,
  ""SUPERFICIE"": 20862.973
}","[
  {
    ""name"": ""Provincias"",
    ""title"": ""El tiempo | Lista de provincias"",
    ""url"": ""/provincias""
  },
  {
    ""name"": ""Illes Balears"",
    ""title"": ""El tiempo en la provincia de Illes Balears"",
    ""url"": ""/provincias/07""
  },
  {
    ""name"": ""Municipios"",
    ""title"": ""El tiempo | Lista de municipios de Illes Balears"",
    ""url"": ""/provincias/07/municipios""
  },
  {
    ""name"": ""Palma de Mallorca"",
    ""title"": ""El tiempo en Palma de Mallorca"",
    ""url"": ""/provincias/07/municipios/07001""
  }
]","{
  ""hoy"": {
    ""@attributes"": {
      ""fecha"": ""2025-05-09"",
      ""ocaso"": ""20:51"",
      ""orto"": ""06:40""
    },
    ""estado_cielo"": [
      ""11"",
      ""11n"",
      ""17n"",
      ""17n""
    ],
    ""estado_cielo_descripcion"": [
      ""Despejado"",
      ""Despejado"",
      ""Nubes altas"",
      ""Nubes altas""
    ],
    ""humedad_relativa"": [
      ""76"",
      ""84"",
      ""91""
    ],
    ""nieve"": [
      ""0"",
      ""0"",
      ""0"",
      ""0""
    ],
    ""precipitacion"": [
      ""0"",
      ""0"",
      ""0"",
      ""0""
    ],
    ""prob_nieve"": ""0"",
    ""prob_precipitacion"": ""0"",
    ""prob_tormenta"": ""0"",
    ""racha_max"": [
      ""11"",
      ""10"",
      ""11""
    ],
    ""sens_termica"": [
      ""19"",
      ""18"",
      ""17""
    ],
    ""temperatura"": [
      ""19"",
      ""18"",
      ""17""
    ],
    ""viento"": [
      {
        ""@attributes"": {
          ""periodo"": ""21""
        },
        ""direccion"": ""S"",
        ""velocidad"": ""8""
      },
      {
        ""@attributes"": {
          ""periodo"": ""22""
        },
        ""direccion"": ""S"",
        ""velocidad"": ""8""
      },
      {
        ""@attributes"": {
          ""periodo"": ""23""
        },
        ""direccion"": ""SE"",
        ""velocidad"": ""6""
      }
    ]
  },
  ""manana"": {
    ""@attributes"": {
      ""fecha"": ""2025-05-10"",
      ""ocaso"": ""20:52"",
      ""orto"": ""06:39""
    },
    ""estado_cielo"": [
      ""12n"",
      ""11n"",
      ""11n"",
      ""16n"",
      ""16n"",
      ""16n"",
      ""16n"",
      ""16"",
      ""17"",
      ""17"",
      ""17"",
      ""17"",
      ""14"",
      ""16"",
      ""16"",
      ""16"",
      ""15"",
      ""14"",
      ""12"",
      ""16"",
      ""12"",
      ""15n"",
      ""16n"",
      ""15n""
    ],
    ""estado_cielo_descripcion"": [
      ""Poco nuboso"",
      ""Despejado"",
      ""Despejado"",
      ""Cubierto"",
      ""Cubierto"",
      ""Cubierto"",
      ""Cubierto"",
      ""Cubierto"",
      ""Nubes altas"",
      ""Nubes altas"",
      ""Nubes altas"",
      ""Nubes altas"",
      ""Nuboso"",
      ""Cubierto"",
      ""Cubierto"",
      ""Cubierto"",
      ""Muy nuboso"",
      ""Nuboso"",
      ""Poco nuboso"",
      ""Cubierto"",
      ""Poco nuboso"",
      ""Muy nuboso"",
      ""Cubierto"",
      ""Muy nuboso""
    ],
    ""humedad_relativa"": [
      ""93"",
      ""95"",
      ""97"",
      ""95"",
      ""95"",
      ""100"",
      ""98"",
      ""94"",
      ""91"",
      ""77"",
      ""65"",
      ""57"",
      ""53"",
      ""52"",
      ""54"",
      ""55"",
      ""57"",
      ""57"",
      ""60"",
      ""64"",
      ""68"",
      ""75"",
      ""78"",
      ""91""
    ],
    ""nieve"": [
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0""
    ],
    ""precipitacion"": [
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0"",
      ""0""
    ],
    ""prob_nieve"": [
      ""0"",
      ""0"",
      ""0"",
      ""0""
    ],
    ""prob_precipitacion"": [
      ""0"",
      ""10"",
      ""20"",
      ""15""
    ],
    ""prob_tormenta"": [
      ""0"",
      ""10"",
      ""20"",
      ""15""
    ],
    ""racha_max"": [
      ""10"",
      ""11"",
      ""12"",
      ""12"",
      ""11"",
      ""12"",
      ""9"",
      ""13"",
      ""19"",
      ""28"",
      ""28"",
      ""30"",
      ""33"",
      ""28"",
      ""28"",
      ""28"",
      ""27"",
      ""30"",
      ""29"",
      ""24"",
      ""22"",
      ""23"",
      ""14"",
      ""18""
    ],
    ""sens_termica"": [
      ""17"",
      ""16"",
      ""16"",
      ""16"",
      ""16"",
      ""15"",
      ""16"",
      ""16"",
      ""17"",
      ""18"",
      ""20"",
      ""22"",
      ""22"",
      ""23"",
      ""22"",
      ""23"",
      ""23"",
      ""24"",
      ""23"",
      ""22"",
      ""21"",
      ""20"",
      ""19"",
      ""18""
    ],
    ""temperatura"": [
      ""17"",
      ""16"",
      ""16"",
      ""16"",
      ""16"",
      ""15"",
      ""16"",
      ""16"",
      ""17"",
      ""18"",
      ""20"",
      ""22"",
      ""22"",
      ""23"",
      ""22"",
      ""23"",
      ""23"",
      ""24"",
      ""23"",
      ""22"",
      ""21"",
      ""20"",
      ""19"",
      ""18""
    ],
    ""viento"": [
      {
        ""@attributes"": {
          ""periodo"": ""00""
        },
        ""direccion"": ""NE"",
        ""velocidad"": ""8""
      },
      {
        ""@attributes"": {
          ""periodo"": ""01""
        },
        ""direccion"": ""NE"",
        ""velocidad"": ""7""
      },
      {
        ""@attributes"": {
          ""periodo"": ""02""
        },
        ""direccion"": ""NE"",
        ""velocidad"": ""8""
      },
      {
        ""@attributes"": {
          ""periodo"": ""03""
        },
        ""direccion"": ""NE"",
        ""velocidad"": ""8""
      },
      {
        ""@attributes"": {
          ""periodo"": ""04""
        },
        ""direccion"": ""NE"",
        ""velocidad"": ""8""
      },
      {
        ""@attributes"": {
          ""periodo"": ""05""
        },
        ""direccion"": ""NE"",
        ""velocidad"": ""8""
      },
      {
        ""@attributes"": {
          ""periodo"": ""06""
        },
        ""direccion"": ""NE"",
        ""velocidad"": ""6""
      },
      {
        ""@attributes"": {
          ""periodo"": ""07""
        },
        ""direccion"": ""NE"",
        ""velocidad"": ""6""
      },
      {
        ""@attributes"": {
          ""periodo"": ""08""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""8""
      },
      {
        ""@attributes"": {
          ""periodo"": ""09""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""11""
      },
      {
        ""@attributes"": {
          ""periodo"": ""10""
        },
        ""direccion"": ""NE"",
        ""velocidad"": ""17""
      },
      {
        ""@attributes"": {
          ""periodo"": ""11""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""16""
      },
      {
        ""@attributes"": {
          ""periodo"": ""12""
        },
        ""direccion"": ""SE"",
        ""velocidad"": ""17""
      },
      {
        ""@attributes"": {
          ""periodo"": ""13""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""20""
      },
      {
        ""@attributes"": {
          ""periodo"": ""14""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""17""
      },
      {
        ""@attributes"": {
          ""periodo"": ""15""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""16""
      },
      {
        ""@attributes"": {
          ""periodo"": ""16""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""17""
      },
      {
        ""@attributes"": {
          ""periodo"": ""17""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""15""
      },
      {
        ""@attributes"": {
          ""periodo"": ""18""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""18""
      },
      {
        ""@attributes"": {
          ""periodo"": ""19""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""16""
      },
      {
        ""@attributes"": {
          ""periodo"": ""20""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""14""
      },
      {
        ""@attributes"": {
          ""periodo"": ""21""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""12""
      },
      {
        ""@attributes"": {
          ""periodo"": ""22""
        },
        ""direccion"": ""SE"",
        ""velocidad"": ""15""
      },
      {
        ""@attributes"": {
          ""periodo"": ""23""
        },
        ""direccion"": ""S"",
        ""velocidad"": ""9""
      }
    ]
  }
}","{
  ""max"": ""23"",
  ""min"": ""14""
}",0,"[
  {
    ""@attributes"": {
      ""fecha"": ""2025-05-10""
    },
    ""cota_nieve_prov"": [
      {
        ""@attributes"": {
          ""periodo"": ""00-24""
        }
      },
      {
        ""@attributes"": {
          ""periodo"": ""00-12""
        }
      },
      {
        ""@attributes"": {
          ""periodo"": ""12-24""
        }
      },
      {
        ""@attributes"": {
          ""periodo"": ""00-06""
        }
      },
      {
        ""@attributes"": {
          ""periodo"": ""06-12""
        }
      },
      {
        ""@attributes"": {
          ""periodo"": ""12-18""
        }
      },
      {
        ""@attributes"": {
          ""periodo"": ""18-24""
        }
      }
    ],
    ""estado_cielo"": [
      ""43"",
      ""15"",
      ""43"",
      ""14n"",
      ""15"",
      ""43"",
      ""13""
    ],
    ""estado_cielo_descripcion"": [
      ""Intervalos nubosos con lluvia escasa"",
      ""Muy nuboso"",
      ""Intervalos nubosos con lluvia escasa"",
      ""Nuboso"",
      ""Muy nuboso"",
      ""Intervalos nubosos con lluvia escasa"",
      ""Intervalos nubosos""
    ],
    ""humedad_relativa"": {
      ""dato"": [
        ""95"",
        ""55"",
        ""65"",
        ""100""
      ],
      ""maxima"": ""100"",
      ""minima"": ""55""
    },
    ""prob_precipitacion"": [
      ""65"",
      ""5"",
      ""50"",
      ""0"",
      ""5"",
      ""35"",
      ""25""
    ],
    ""racha_max"": [
      ""35"",
      ""35"",
      ""35"",
      {
        ""@attributes"": {
          ""periodo"": ""00-06""
        }
      },
      ""35"",
      {
        ""@attributes"": {
          ""periodo"": ""12-18""
        }
      },
      {
        ""@attributes"": {
          ""periodo"": ""18-24""
        }
      }
    ],
    ""sens_termica"": {
      ""dato"": [
        ""17"",
        ""22"",
        ""21"",
        ""17""
      ],
      ""maxima"": ""24"",
      ""minima"": ""14""
    },
    ""temperatura"": {
      ""dato"": [
        ""17"",
        ""22"",
        ""21"",
        ""17""
      ],
      ""maxima"": ""24"",
      ""minima"": ""14""
    },
    ""uv_max"": ""7"",
    ""viento"": [
      {
        ""@attributes"": {
          ""periodo"": ""00-24""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""20""
      },
      {
        ""@attributes"": {
          ""periodo"": ""00-12""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""20""
      },
      {
        ""@attributes"": {
          ""periodo"": ""12-24""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""20""
      },
      {
        ""@attributes"": {
          ""periodo"": ""00-06""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""10""
      },
      {
        ""@attributes"": {
          ""periodo"": ""06-12""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""20""
      },
      {
        ""@attributes"": {
          ""periodo"": ""12-18""
        },
        ""direccion"": ""SO"",
        ""velocidad"": ""10""
      },
      {
        ""@attributes"": {
          ""periodo"": ""18-24""
        },
        ""direccion"": ""E"",
        ""velocidad"": ""5""
      }
    ]
  },
  {
    ""@attributes"": {
      ""fecha"": ""2025-05-11""
    },
    ""cota_nieve_prov"": [
      {
        ""@attributes"": {
          ""periodo"": ""00-24""
        }
      },
      {
        ""@attributes"": {
          ""periodo"": ""00-12""
        }
      },
      {
        ""@attributes"": {
          ""periodo"": ""12-24""
        }
      }
    ],
    ""estado_cielo"": [
      ""45"",
      ""64"",
      ""45""
    ],
    ""estado_cielo_descripcion"": [
      ""Muy nuboso con lluvia escasa"",
      ""Cubierto con tormenta y lluvia escasa"",
      ""Muy nuboso con lluvia escasa""
    ],
    ""humedad_relativa"": {
      ""maxima"": ""100"",
      ""minima"": ""55""
    },
    ""prob_precipitacion"": [
      ""95"",
      ""80"",
      ""75""
    ],
    ""racha_max"": [
      {
        ""@attributes"": {
          ""periodo"": ""00-24""
        }
      },
      {
        ""@attributes"": {
          ""periodo"": ""00-12""
        }
      },
      {
        ""@attributes"": {
          ""periodo"": ""12-24""
        }
      }
    ],
    ""sens_termica"": {
      ""maxima"": ""24"",
      ""minima"": ""16""
    },
    ""temperatura"": {
      ""maxima"": ""23"",
      ""minima"": ""14""
    },
    ""uv_max"": ""7"",
    ""viento"": [
      {
        ""@attributes"": {
          ""periodo"": ""00-24""
        },
        ""direccion"": ""S"",
        ""velocidad"": ""15""
      },
      {
        ""@attributes"": {
          ""periodo"": ""00-12""
        },
        ""direccion"": ""S"",
        ""velocidad"": ""15""
      },
      {
        ""@attributes"": {
          ""periodo"": ""12-24""
        },
        ""direccion"": ""S"",
        ""velocidad"": ""15""
      }
    ]
  },
  {
    ""@attributes"": {
      ""fecha"": ""2025-05-12""
    },
    ""cota_nieve_prov"": [
      {
        ""@attributes"": {
          ""periodo"": ""00-24""
        }
      },
      {
        ""@attributes"": {
          ""periodo"": ""00-12""
        }
      },
      {
        ""@attributes"": {
          ""periodo"": ""12-24""
        }
      }
    ],
    ""estado_cielo"": [
      ""43"",
      ""44"",
      ""43""
    ],
    ""estado_cielo_descripcion"": [
      ""Intervalos nubosos con lluvia escasa"",
      ""Nuboso con lluvia escasa"",
      ""Intervalos nubosos con lluvia escasa""
    ],
    ""humedad_relativa"": {
      ""maxima"": ""100"",
      ""minima"": ""50""
    },
    ""prob_precipitacion"": [
      ""75"",
      ""65"",
      ""55""
    ],
    ""racha_max"": [
      {
        ""@attributes"": {
          ""periodo"": ""00-24""
        }
      },
      {
        ""@attributes"": {
          ""periodo"": ""00-12""
        }
      },
      {
        ""@attributes"": {
          ""periodo"": ""12-24""
        }
      }
    ],
    ""sens_termica"": {
      ""maxima"": ""24"",
      ""minima"": ""16""
    },
    ""temperatura"": {
      ""maxima"": ""24"",
      ""minima"": ""16""
    },
    ""uv_max"": ""8"",
    ""viento"": [
      {
        ""@attributes"": {
          ""periodo"": ""00-24""
        },
        ""direccion"": ""S"",
        ""velocidad"": ""15""
      },
      {
        ""@attributes"": {
          ""periodo"": ""00-12""
        },
        ""direccion"": ""S"",
        ""velocidad"": ""15""
      },
      {
        ""@attributes"": {
          ""periodo"": ""12-24""
        },
        ""direccion"": ""S"",
        ""velocidad"": ""15""
      }
    ]
  },
  {
    ""@attributes"": {
      ""fecha"": ""2025-05-13""
    },
    ""cota_nieve_prov"": {},
    ""estado_cielo"": ""43"",
    ""estado_cielo_descripcion"": ""Intervalos nubosos con lluvia escasa"",
    ""humedad_relativa"": {
      ""maxima"": ""100"",
      ""minima"": ""55""
    },
    ""prob_precipitacion"": ""75"",
    ""racha_max"": {},
    ""sens_termica"": {
      ""maxima"": ""24"",
      ""minima"": ""15""
    },
    ""temperatura"": {
      ""maxima"": ""24"",
      ""minima"": ""15""
    },
    ""uv_max"": ""8"",
    ""viento"": {
      ""direccion"": ""S"",
      ""velocidad"": ""10""
    }
  },
  {
    ""@attributes"": {
      ""fecha"": ""2025-05-14""
    },
    ""cota_nieve_prov"": {},
    ""estado_cielo"": ""26"",
    ""estado_cielo_descripcion"": ""Cubierto con lluvia"",
    ""humedad_relativa"": {
      ""maxima"": ""90"",
      ""minima"": ""60""
    },
    ""prob_precipitacion"": ""95"",
    ""racha_max"": {},
    ""sens_termica"": {
      ""maxima"": ""23"",
      ""minima"": ""15""
    },
    ""temperatura"": {
      ""maxima"": ""23"",
      ""minima"": ""15""
    },
    ""viento"": {
      ""direccion"": ""C"",
      ""velocidad"": ""0""
    }
  },
  {
    ""@attributes"": {
      ""fecha"": ""2025-05-15""
    },
    ""cota_nieve_prov"": {},
    ""estado_cielo"": ""26"",
    ""estado_cielo_descripcion"": ""Cubierto con lluvia"",
    ""humedad_relativa"": {
      ""maxima"": ""100"",
      ""minima"": ""50""
    },
    ""prob_precipitacion"": ""100"",
    ""racha_max"": {},
    ""sens_termica"": {
      ""maxima"": ""23"",
      ""minima"": ""15""
    },
    ""temperatura"": {
      ""maxima"": ""23"",
      ""minima"": ""15""
    },
    ""viento"": {
      ""direccion"": ""N"",
      ""velocidad"": ""15""
    }
  }
]",El tiempo en Palma de Mallorca (Illes Balears),17
